yacht_id,office,arrival_port,arrival_date,departure_date,service_type,invoice_comments,supplier,cost_no_vat,final_charge,year,month,stay_days,margin,service_category,flag
yacht_4,Bergen Office,Ålesund,2024-10-14 00:00:00,2025-08-12 00:00:00,Storage Arrangements,Winter Storage,Unidentified Supplier,3394.85,4294.75,2024,10,302.0,899.9000000000001,Agency Services,
yacht_5,Bergen Office,Bergen,2021-05-23 00:00:00,2021-06-01 00:00:00,Provisioning,Seafood - Bergen,Unidentified Supplier,4586.23,5286.23,2021,5,9.0,700.0,Provisioning,
yacht_5,Bergen Office,Bergen,2021-07-20 00:00:00,2021-07-30 00:00:00,Custom Clearance,Custom Clearance - Atlantis Marine Power,Unidentified Supplier,531.6,701.8,2021,7,10.0,170.19999999999993,Agency Services,
yacht_5,Bergen Office,Bergen,2021-07-24 00:00:00,2021-08-01 00:00:00,Fuel - Diesel,Fuel - Bergen,Unidentified Supplier,15645.59,22718.56,2021,7,8.0,7072.970000000001,Bunkering,
yacht_5,Bergen Office,Bergen,2022-05-21 00:00:00,2022-05-31 00:00:00,Sludge/Oil/Water Removal,Waste Oil Collection,Unidentified Supplier,6212.6,7998.8,2022,5,10.0,1786.1999999999998,Port Marina,
yacht_5,Bergen Office,Bergen,2022-06-25 00:00:00,2022-07-03 00:00:00,Custom Clearance,Custom Clearance - Chartity & Taylor,Unidentified Supplier,425.49,524.48,2022,6,8.0,98.99000000000001,Agency Services,
yacht_5,Bergen Office,Bergen,2022-07-22 00:00:00,2022-08-01 00:00:00,Provisioning,Provisions - Bergen,Unidentified Supplier,16248.36,15876.9,2022,7,10.0,-371.46000000000095,Provisioning,
yacht_5,Bergen Office,Bergen,2023-05-24 00:00:00,2023-06-03 00:00:00,Custom Clearance,Custom Clearance - Chartity & Taylor,Unidentified Supplier,295.8,342.16,2023,5,10.0,46.360000000000014,Agency Services,
yacht_5,Bergen Office,Bergen,2023-06-20 00:00:00,2023-06-28 00:00:00,Port Dues,,Unidentified Supplier,14129.03,15095.61,2023,6,8.0,966.5799999999999,Port Marina,
yacht_5,Bergen Office,Bergen,2023-07-20 00:00:00,2023-07-28 00:00:00,Sludge/Oil/Water Removal,Waste Oil Collection,Unidentified Supplier,3777.55,5436.61,2023,7,8.0,1659.0599999999995,Port Marina,
yacht_5,Bergen Office,Bergen,2023-07-23 00:00:00,2023-08-01 00:00:00,Provisioning,Provisions - Bergen,Unidentified Supplier,9477.24,11193.08,2023,7,9.0,1715.8400000000001,Provisioning,
yacht_5,Bergen Office,Bergen,2024-05-19 00:00:00,2024-05-29 00:00:00,Port Dues,,Unidentified Supplier,17423.13,14137.57,2024,5,10.0,-3285.5600000000013,Port Marina,
yacht_5,Bergen Office,Bergen,2024-05-23 00:00:00,2024-05-31 00:00:00,Provisioning,Provisions - Bergen,Unidentified Supplier,9512.97,9518.38,2024,5,8.0,5.4099999999998545,Provisioning,
yacht_5,Bergen Office,Bergen,2024-05-24 00:00:00,2024-06-03 00:00:00,Custom Clearance,Custom Clearance - Package from Nautilus,Unidentified Supplier,814.3,854.26,2024,5,10.0,39.960000000000036,Agency Services,
yacht_5,Bergen Office,Bergen,2024-06-20 00:00:00,2024-06-29 00:00:00,Mooring/Unmooring Assistance,Mooring - Bergen,Unidentified Supplier,1087.86,1205.58,2024,6,9.0,117.72000000000003,Port Marina,
yacht_5,Bergen Office,Bergen,2024-06-24 00:00:00,2024-07-03 00:00:00,Custom Clearance,Custom Clearance - Atlantis Marine Power,Unidentified Supplier,744.39,997.59,2024,6,9.0,253.20000000000005,Agency Services,
yacht_5,Bergen Office,Bergen,2024-06-25 00:00:00,2024-07-04 00:00:00,Fuel - Diesel,Fuel - Bergen,Unidentified Supplier,21668.35,27199.23,2024,6,9.0,5530.880000000001,Bunkering,
yacht_5,Bergen Office,Bergen,2024-07-19 00:00:00,2024-07-27 00:00:00,Provisioning,Seafood - Bergen,Unidentified Supplier,6407.99,7382.54,2024,7,8.0,974.5500000000002,Provisioning,
yacht_5,Bergen Office,Bergen,2024-07-22 00:00:00,2024-07-30 00:00:00,Custom Clearance,Custom Clearance - Chartity & Taylor,Unidentified Supplier,257.75,294.07,2024,7,8.0,36.31999999999999,Agency Services,
yacht_5,Bergen Office,Bergen,2024-07-25 00:00:00,2024-08-02 00:00:00,Custom Clearance,Custom Clearance - MMT Group,Unidentified Supplier,1557.24,1559.67,2024,7,8.0,2.4300000000000637,Agency Services,
yacht_6,Bergen Office,Bergen,2023-05-24 00:00:00,2023-06-20 00:00:00,Port Dues,Anchorage Fee - Flåm + Gudvangen - Second Stay,Unidentified Supplier,23649.95,25530.93,2023,5,27.0,1880.9799999999996,Port Marina,
yacht_6,Bergen Office,Bergen,2023-05-24 00:00:00,2023-06-21 00:00:00,Arrival Pilot Fees,Pilot Fee - Arrival Bergen,Unidentified Supplier,8941.67,10770.32,2023,5,28.0,1828.6499999999996,Port Marina,
yacht_6,Bergen Office,Bergen,2023-05-24 00:00:00,2023-06-21 00:00:00,Provisioning,Provisions - Interior - 01.08.2025,Unidentified Supplier,8774.02,13324.29,2023,5,28.0,4550.27,Provisioning,
yacht_6,Bergen Office,Bergen,2023-05-25 00:00:00,2023-06-22 00:00:00,Doctor/Medical,Medical Appointment - Sarah Kim,Unidentified Supplier,8089.77,9269.4,2023,5,28.0,1179.6299999999992,Agency Services,
yacht_6,Bergen Office,Bergen,2023-05-25 00:00:00,2023-06-22 00:00:00,Transfer Service,Guest Transfer - Airport yo Yacht,Unidentified Supplier,19936.64,23427.32,2023,5,28.0,3490.6800000000003,Hospitality,
yacht_6,Bergen Office,Bergen,2023-05-27 00:00:00,2023-06-22 00:00:00,Port Dues,Fairway Dues - Sandefjord,Unidentified Supplier,1447.11,1449.34,2023,5,26.0,2.230000000000018,Port Marina,
yacht_6,Bergen Office,Bergen,2023-05-27 00:00:00,2023-06-22 00:00:00,Port Dues,Port Dues - Bergen - Second Stay,Unidentified Supplier,45466.46,43535.03,2023,5,26.0,-1931.4300000000003,Port Marina,
yacht_6,Bergen Office,Bergen,2023-05-27 00:00:00,2023-06-23 00:00:00,Medical Arrangements,Medical Appointment - Nova O'Winter,Unidentified Supplier,3272.5,4129.04,2023,5,27.0,856.54,Agency Services,
yacht_6,Bergen Office,Bergen,2023-05-28 00:00:00,2023-06-23 00:00:00,Guide Services,Cancellation Fee - Knutholmen Kalvåg,Unidentified Supplier,4451.63,4625.36,2023,5,26.0,173.72999999999956,Hospitality,
yacht_6,Bergen Office,Bergen,2023-05-28 00:00:00,2023-06-23 00:00:00,Purchasing Assistance,Flåm Tickets - 09-08-2025,Unidentified Supplier,60751.81,66620.94,2023,5,26.0,5869.130000000005,Agency Services,
yacht_6,Bergen Office,Bergen,2023-05-28 00:00:00,2023-06-24 00:00:00,Courier,Oil Samples to Holland,Unidentified Supplier,4011.75,4351.91,2023,5,27.0,340.15999999999985,Agency Services,
yacht_6,Copenhagen Office,København,2023-06-20 00:00:00,2023-06-22 00:00:00,Port Dues,Port Dues - Copenhagen,Unidentified Supplier,49853.91,71981.61,2023,6,2.0,22127.699999999997,Port Marina,
yacht_6,Copenhagen Office,København,2023-06-25 00:00:00,2023-06-29 00:00:00,Purchasing Assistance,Plastic Boxes for Interior,Unidentified Supplier,1147.46,2281.51,2023,6,4.0,1134.0500000000002,Agency Services,
yacht_6,Bergen Office,Bergen,2023-06-27 00:00:00,2023-07-23 00:00:00,Guide Services,Fishing at Haukaasen,Unidentified Supplier,28667.03,38031.84,2023,6,26.0,9364.809999999998,Hospitality,
yacht_6,Bergen Office,Bergen,2023-06-28 00:00:00,2023-07-24 00:00:00,Mooring/Unmooring Assistance,Mooring Bergen - Shifting,Unidentified Supplier,2004.87,2059.78,2023,6,26.0,54.91000000000031,Port Marina,
yacht_6,Bergen Office,Bergen,2023-06-28 00:00:00,2023-07-24 00:00:00,Custom Clearance,Nautic Decor,Unidentified Supplier,5739.94,8207.44,2023,6,26.0,2467.500000000001,Agency Services,
yacht_6,Bergen Office,Bergen,2023-06-28 00:00:00,2023-07-25 00:00:00,Purchasing Assistance,Purchase of Iphone to Owner,Unidentified Supplier,14524.61,20017.83,2023,6,27.0,5493.220000000001,Agency Services,
yacht_6,Bergen Office,Bergen,2023-06-28 00:00:00,2023-07-26 00:00:00,Purchasing Assistance,Shoe Covers,Unidentified Supplier,486.68,542.92,2023,6,28.0,56.23999999999995,Agency Services,
yacht_6,Stockholm OFFICE,Göteborg,2023-07-16 00:00:00,2023-07-18 00:00:00,Arrival Pilot Fees,Brofjorden to Smögen,Unidentified Supplier,20910.03,22393.99,2023,7,2.0,1483.9600000000028,Port Marina,
yacht_6,Copenhagen Office,København,2023-07-19 00:00:00,2023-07-21 00:00:00,Transfer Service,Transfers Owner - Copenhagen,Unidentified Supplier,8831.37,9497.18,2023,7,2.0,665.8099999999995,Hospitality,
yacht_6,Stockholm OFFICE,Göteborg,2023-07-20 00:00:00,2023-07-22 00:00:00,Arrival Pilot Fees,Pilot Fee - Älgö to Hätteberget,Unidentified Supplier,11741.79,13963.91,2023,7,2.0,2222.119999999999,Port Marina,
yacht_6,Bergen Office,Bergen,2023-07-24 00:00:00,2023-08-19 00:00:00,Custom Clearance,Custom Clearance - Yacht Chandler,Unidentified Supplier,9178.39,8577.07,2023,7,26.0,-601.3199999999997,Agency Services,
yacht_6,Bergen Office,Bergen,2023-07-25 00:00:00,2023-08-21 00:00:00,Purchasing Assistance,Drone Batteries,Unidentified Supplier,3523.88,4558.02,2023,7,27.0,1034.1400000000003,Agency Services,
yacht_6,Bergen Office,Bergen,2023-07-26 00:00:00,2023-08-21 00:00:00,Courier,Courier Shipment to Mexico - Deya,Unidentified Supplier,2485.16,2688.58,2023,7,26.0,203.42000000000007,Agency Services,
yacht_6,Bergen Office,Bergen,2023-07-27 00:00:00,2023-08-22 00:00:00,Mooring/Unmooring Assistance,Mooring + Unmooring - Bergen - Second Stay,Unidentified Supplier,3857.31,3592.09,2023,7,26.0,-265.2199999999998,Port Marina,
yacht_6,Bergen Office,Bergen,2023-07-27 00:00:00,2023-08-22 00:00:00,Arrival Pilot Fees,PEC Exemption,Unidentified Supplier,510409.68,609432.52,2023,7,26.0,99022.84000000003,Port Marina,
yacht_6,Bergen Office,Bergen,2023-07-28 00:00:00,2023-08-23 00:00:00,Port Dues,Anchorage Fee - Rosendal,Unidentified Supplier,4490.61,5501.95,2023,7,26.0,1011.3400000000001,Port Marina,
yacht_6,Bergen Office,Bergen,2023-07-28 00:00:00,2023-08-23 00:00:00,Hydraulic Services,Service of Bluebird at Askoy,Unidentified Supplier,20557.3,30188.06,2023,7,26.0,9630.760000000002,Technical Services,
yacht_6,Bergen Office,Bergen,2023-07-28 00:00:00,2023-08-23 00:00:00,Mooring/Unmooring Assistance,Unmooring - Bergen,Unidentified Supplier,3252.84,3983.37,2023,7,26.0,730.5299999999997,Port Marina,
yacht_6,Bergen Office,Bergen,2023-07-28 00:00:00,2023-08-24 00:00:00,Custom Clearance,Pawz & Co,Unidentified Supplier,245.7,218.07,2023,7,27.0,-27.629999999999995,Agency Services,
yacht_6,Bergen Office,Bergen,2023-07-28 00:00:00,2023-08-24 00:00:00,Provisioning,Freight Provisions - Bergen for All Deliveries,Unidentified Supplier,12957.45,17261.29,2023,7,27.0,4303.84,Provisioning,
yacht_6,Bergen Office,Bergen,2023-07-28 00:00:00,2023-08-25 00:00:00,Car Rental,Parking + Toll - Rental Car,Unidentified Supplier,1116.12,925.83,2023,7,28.0,-190.28999999999985,Hospitality,
yacht_6,Bergen Office,Bergen,2023-07-28 00:00:00,2023-08-25 00:00:00,Administrative Fees,Clearance In & Out of Norway,,0.0,5750.74,2023,7,28.0,5750.74,Agency Fee,
yacht_6,Bergen Office,Bergen,2024-05-24 00:00:00,2024-06-20 00:00:00,Custom Clearance,Customs clearance package - 2474715025,Unidentified Supplier,157.02,197.76,2024,5,27.0,40.73999999999998,Agency Services,
yacht_6,Bergen Office,Bergen,2024-05-24 00:00:00,2024-06-21 00:00:00,Provisioning,Provisions Interior - 23.07.2025,Unidentified Supplier,27063.78,28064.82,2024,5,28.0,1001.0400000000009,Provisioning,
yacht_6,Bergen Office,Bergen,2024-05-25 00:00:00,2024-06-21 00:00:00,Lube Oil Supply,Sansoil - Bergen,Unidentified Supplier,14422.38,14990.83,2024,5,27.0,568.4500000000007,Bunkering,
yacht_6,Bergen Office,Bergen,2024-05-25 00:00:00,2024-06-22 00:00:00,Provisioning,"Provisions - Ålesund Galley - NOK 228 301,73 Interior - NOK 121 268,83",Unidentified Supplier,221743.19,276108.37,2024,5,28.0,54365.17999999999,Provisioning,
yacht_6,Bergen Office,Bergen,2024-05-25 00:00:00,2024-06-22 00:00:00,Custom Clearance,Auferoth Bannizia GMBH,Unidentified Supplier,968.52,1516.86,2024,5,28.0,548.3399999999999,Agency Services,
yacht_6,Bergen Office,Bergen,2024-05-25 00:00:00,2024-06-22 00:00:00,Courier,Courier Shipment New Zealand - Nathan,Unidentified Supplier,2347.47,2442.58,2024,5,28.0,95.11000000000013,Agency Services,
yacht_6,Bergen Office,Bergen,2024-05-26 00:00:00,2024-06-21 00:00:00,Carpenter Service,Carpet Cleaning,Unidentified Supplier,11196.81,12032.84,2024,5,26.0,836.0300000000007,Technical Services,
yacht_6,Bergen Office,Bergen,2024-05-26 00:00:00,2024-06-22 00:00:00,Custom Clearance,Custom Clearance - 9743223313,Unidentified Supplier,162.35,227.0,2024,5,27.0,64.65,Agency Services,
yacht_6,Bergen Office,Bergen,2024-05-26 00:00:00,2024-06-22 00:00:00,Custom Clearance,Custom Clearance - Yacht Chandler,Unidentified Supplier,7218.29,7607.18,2024,5,27.0,388.8900000000003,Agency Services,
yacht_6,Bergen Office,Bergen,2024-05-26 00:00:00,2024-06-23 00:00:00,Administrative Fees,Clearance In & Out of Norway,,0.0,4628.86,2024,5,28.0,4628.86,Agency Fee,
yacht_6,Bergen Office,Bergen,2024-05-27 00:00:00,2024-06-22 00:00:00,Arrival Pilot Fees,PEC Exemption,Unidentified Supplier,359219.75,522997.98,2024,5,26.0,163778.22999999998,Port Marina,
yacht_6,Bergen Office,Bergen,2024-05-27 00:00:00,2024-06-22 00:00:00,Provisioning,Provisions - Interior - 01.08.2025,Unidentified Supplier,7968.06,11093.92,2024,5,26.0,3125.8599999999997,Provisioning,
yacht_6,Bergen Office,Bergen,2024-05-27 00:00:00,2024-06-24 00:00:00,Purchasing Assistance,Purchase of Iphone to Owner,Unidentified Supplier,11098.32,14423.08,2024,5,28.0,3324.76,Agency Services,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-23 00:00:00,NOx Tax,NOx Tax - 2025,Unidentified Supplier,107425.64,130756.94,2024,5,26.0,23331.300000000003,Port Marina,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-23 00:00:00,Custom Clearance,MGMT Group,Unidentified Supplier,2507.09,5013.22,2024,5,26.0,2506.13,Agency Services,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-23 00:00:00,Port Dues,Anchorage Fee - Flåm + Gudvangen - Second Stay,Unidentified Supplier,20034.51,21519.83,2024,5,26.0,1485.3200000000033,Port Marina,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-23 00:00:00,Purchasing Assistance,Flåm Tickets - 09-08-2025,Unidentified Supplier,44385.75,65119.02,2024,5,26.0,20733.269999999997,Agency Services,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-23 00:00:00,Courier,Oil Samples to Holland,Unidentified Supplier,4102.45,3940.08,2024,5,26.0,-162.3699999999999,Agency Services,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-23 00:00:00,Provisioning,Provisions - Bergen - 08.08.2025,Unidentified Supplier,4644.82,6243.49,2024,5,26.0,1598.67,Provisioning,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-23 00:00:00,Repair of,Repair of Seats,Unidentified Supplier,2259.02,3079.86,2024,5,26.0,820.8400000000001,Technical Services,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-24 00:00:00,Transfer Service,Transfers - Owners Ålesund - T/R,Unidentified Supplier,5782.77,7673.5,2024,5,27.0,1890.7299999999996,Hospitality,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-24 00:00:00,Guide Services,Cancellation Fee - Knutholmen Kalvåg,Unidentified Supplier,4378.19,3786.11,2024,5,27.0,-592.0799999999995,Hospitality,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-25 00:00:00,Provisioning,Provisions Interior - Bergen - 29.08.2025,Unidentified Supplier,63338.68,78967.07,2024,5,28.0,15628.390000000007,Provisioning,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-25 00:00:00,Arrival Pilot Fees,Pilot Fee - Arrival Bergen,Unidentified Supplier,7090.34,7926.11,2024,5,28.0,835.7699999999995,Port Marina,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-25 00:00:00,Mooring/Unmooring Assistance,Unmooring - Bergen,Unidentified Supplier,2956.01,3511.78,2024,5,28.0,555.77,Port Marina,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-25 00:00:00,Provisioning,"Provisions Flåm Galley - NOK 97 040,99 Interior - NOK 35 911,26",Unidentified Supplier,88672.09,106561.35,2024,5,28.0,17889.26000000001,Provisioning,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-25 00:00:00,Rental Car,Rental Car - Bergen - Crew,Unidentified Supplier,36260.84,54083.64,2024,5,28.0,17822.800000000003,Hospitality,
yacht_6,Bergen Office,Bergen,2024-05-28 00:00:00,2024-06-25 00:00:00,Port Dues,Fairway Dues - Sandefjord,Unidentified Supplier,1138.28,1130.56,2024,5,28.0,-7.720000000000027,Port Marina,
yacht_6,Copenhagen Office,København,2024-06-21 00:00:00,2024-06-24 00:00:00,Purchasing Assistance,Plastic Boxes for Interior,Unidentified Supplier,876.92,1870.57,2024,6,3.0,993.65,Agency Services,
yacht_6,Bergen Office,Bergen,2024-06-24 00:00:00,2024-07-22 00:00:00,Hydraulic Services,Service of Bluebird at Askoy,Unidentified Supplier,19183.12,21818.6,2024,6,28.0,2635.4799999999996,Technical Services,
yacht_6,Bergen Office,Bergen,2024-06-25 00:00:00,2024-07-23 00:00:00,Port Dues,Anchorage Fee - Geiranger x 2,Unidentified Supplier,15795.34,17644.22,2024,6,28.0,1848.880000000001,Port Marina,
yacht_6,Bergen Office,Bergen,2024-06-26 00:00:00,2024-07-22 00:00:00,Carpenter Service,Grey Water Pick Up in Bergen,Unidentified Supplier,87988.77,103339.66,2024,6,26.0,15350.89,Technical Services,
yacht_6,Bergen Office,Bergen,2024-06-26 00:00:00,2024-07-24 00:00:00,Port Dues,Anchorage Fee - Gudvangen,Unidentified Supplier,14858.49,16386.02,2024,6,28.0,1527.5300000000007,Port Marina,
yacht_6,Bergen Office,Bergen,2024-06-27 00:00:00,2024-07-23 00:00:00,Guide Services,Fishing at Haukaasen,Unidentified Supplier,26061.68,28236.55,2024,6,26.0,2174.869999999999,Hospitality,
yacht_6,Bergen Office,Bergen,2024-06-27 00:00:00,2024-07-23 00:00:00,Medical Arrangements,Medical Appointment - Nova O'Winter,Unidentified Supplier,3346.7,3594.52,2024,6,26.0,247.82000000000016,Agency Services,
yacht_6,Bergen Office,Bergen,2024-06-27 00:00:00,2024-07-23 00:00:00,Courier,Shipments to Copenhagen,Unidentified Supplier,2047.32,2453.55,2024,6,26.0,406.23000000000025,Agency Services,
yacht_6,Bergen Office,Bergen,2024-06-27 00:00:00,2024-07-24 00:00:00,Purchasing Assistance,"Purchase of Vacuum bags, Deckmates, Cleaning Set, Matress Protectors, Duvets, Bed Horse + Diper Bin, Helium & Second Bed Horse - BWA",Unidentified Supplier,5921.22,8355.21,2024,6,27.0,2433.989999999999,Agency Services,
yacht_6,Bergen Office,Bergen,2024-06-28 00:00:00,2024-07-24 00:00:00,Port Dues,Port Dues - Ålesund - Moonestone + Bluebird,Unidentified Supplier,60064.51,76696.54,2024,6,26.0,16632.02999999999,Port Marina,
yacht_6,Bergen Office,Bergen,2024-06-28 00:00:00,2024-07-24 00:00:00,Dry Dock/Shipyard Services,Blue Bird - Stone in Water Jet Repair,Unidentified Supplier,25453.61,27308.98,2024,6,26.0,1855.369999999999,Technical Services,
yacht_6,Bergen Office,Bergen,2024-06-28 00:00:00,2024-07-25 00:00:00,Port Dues,Anchorage Fee - Rosendal,Unidentified Supplier,4042.04,4034.92,2024,6,27.0,-7.119999999999891,Port Marina,
yacht_6,Bergen Office,Bergen,2024-06-28 00:00:00,2024-07-25 00:00:00,Transfer Service,Transfer Service Crew - 24/7 at 10:00,Unidentified Supplier,976.16,1654.37,2024,6,27.0,678.2099999999999,Hospitality,
yacht_6,Bergen Office,Bergen,2024-06-28 00:00:00,2024-07-26 00:00:00,Provisioning Assistance,Provisions Extra - 24.07.2025 - BWA,Unidentified Supplier,10207.31,14945.75,2024,6,28.0,4738.4400000000005,Provisioning,
yacht_6,Bergen Office,Bergen,2024-06-28 00:00:00,2024-07-26 00:00:00,Port Dues,Port Dues - Bergen - First Stay,Unidentified Supplier,408337.67,342609.85,2024,6,28.0,-65727.82,Port Marina,
yacht_6,Bergen Office,Bergen,2024-06-28 00:00:00,2024-07-26 00:00:00,Purchasing Assistance,Shoe Covers,Unidentified Supplier,472.84,549.01,2024,6,28.0,76.17000000000002,Agency Services,
yacht_6,Copenhagen Office,København,2024-07-19 00:00:00,2024-07-21 00:00:00,Transfer Service,Transfers Owner - Copenhagen,Unidentified Supplier,5950.58,6425.51,2024,7,2.0,474.9300000000003,Hospitality,
yacht_6,Copenhagen Office,København,2024-07-19 00:00:00,2024-07-22 00:00:00,Clearance in/out,Clearance In & Out of Copenhagen,,0.0,2415.48,2024,7,3.0,2415.48,Agency Services,
yacht_6,Stockholm OFFICE,Göteborg,2024-07-20 00:00:00,2024-07-22 00:00:00,Clearance in/out,Clearance In & Out of Sweden,,0.0,3932.75,2024,7,2.0,3932.75,Agency Services,
yacht_6,Copenhagen Office,København,2024-07-21 00:00:00,2024-07-25 00:00:00,Port Dues,Port Dues - Copenhagen,Unidentified Supplier,34799.29,52901.35,2024,7,4.0,18102.059999999998,Port Marina,
yacht_6,Bergen Office,Bergen,2024-07-24 00:00:00,2024-08-19 00:00:00,Mooring/Unmooring Assistance,Unmooring - Bergen,Unidentified Supplier,2787.65,2842.52,2024,7,26.0,54.86999999999989,Port Marina,
yacht_6,Bergen Office,Bergen,2024-07-24 00:00:00,2024-08-19 00:00:00,Transfer Service,Transfer - Nathan and Jed Kenny - From Moonstone to the Airport in Bergen,Unidentified Supplier,1811.14,2430.46,2024,7,26.0,619.3199999999999,Hospitality,
yacht_6,Bergen Office,Bergen,2024-07-24 00:00:00,2024-08-20 00:00:00,Custom Clearance,Nautic Decor,Unidentified Supplier,4485.25,5512.41,2024,7,27.0,1027.1599999999999,Agency Services,
yacht_6,Bergen Office,Bergen,2024-07-24 00:00:00,2024-08-20 00:00:00,Provisioning,Freight Provisions - Bergen for All Deliveries,Unidentified Supplier,8538.94,13965.89,2024,7,27.0,5426.949999999999,Provisioning,
yacht_6,Bergen Office,Bergen,2024-07-25 00:00:00,2024-08-20 00:00:00,Medical Arrangements,Medical Appointment - Ana Bildoza,Unidentified Supplier,8648.97,9249.37,2024,7,26.0,600.4000000000015,Agency Services,
yacht_6,Bergen Office,Bergen,2024-07-25 00:00:00,2024-08-20 00:00:00,Mooring/Unmooring Assistance,Mooring Arrival - Bergen,Unidentified Supplier,1302.63,1682.81,2024,7,26.0,380.17999999999984,Port Marina,
yacht_6,Bergen Office,Bergen,2024-07-25 00:00:00,2024-08-21 00:00:00,Transfer Service,Transfer Bergen + Provision Delivery in Gudvangen,Unidentified Supplier,18180.47,27489.29,2024,7,27.0,9308.82,Hospitality,
yacht_6,Bergen Office,Bergen,2024-07-25 00:00:00,2024-08-22 00:00:00,Transfer Service,Guest Transfer - Airport yo Yacht,Unidentified Supplier,15680.56,20144.69,2024,7,28.0,4464.129999999999,Hospitality,
yacht_6,Bergen Office,Bergen,2024-07-25 00:00:00,2024-08-22 00:00:00,Custom Clearance,Pawz & Co,Unidentified Supplier,150.63,190.59,2024,7,28.0,39.96000000000001,Agency Services,
yacht_6,Bergen Office,Bergen,2024-07-26 00:00:00,2024-08-21 00:00:00,Courier,Courier Shipment to Mexico - Deya,Unidentified Supplier,1606.25,1939.73,2024,7,26.0,333.48,Agency Services,
yacht_6,Bergen Office,Bergen,2024-07-26 00:00:00,2024-08-22 00:00:00,Doctor/Medical,Medical Appointment - Sarah Kim,Unidentified Supplier,6357.91,7879.03,2024,7,27.0,1521.12,Agency Services,
yacht_6,Bergen Office,Bergen,2024-07-26 00:00:00,2024-08-22 00:00:00,Transfer Service,Guest Transfer Bergen - Airport to Yacht,Unidentified Supplier,13028.6,16724.7,2024,7,27.0,3696.1000000000004,Hospitality,
yacht_6,Bergen Office,Bergen,2024-07-26 00:00:00,2024-08-23 00:00:00,Purchasing Assistance,Drone Batteries,Unidentified Supplier,3246.1,4286.46,2024,7,28.0,1040.3600000000001,Agency Services,
yacht_6,Bergen Office,Bergen,2024-07-27 00:00:00,2024-08-22 00:00:00,Purchasing Assistance,Purchase of Tomatoes in Ålesund - BWA,Unidentified Supplier,1215.03,1014.41,2024,7,26.0,-200.62,Agency Services,
yacht_6,Bergen Office,Bergen,2024-07-27 00:00:00,2024-08-23 00:00:00,Provisioning Assistance,Extra Provision - 22.07.2025 - BWA,Unidentified Supplier,5230.24,8002.79,2024,7,27.0,2772.55,Provisioning,
yacht_6,Bergen Office,Bergen,2024-07-27 00:00:00,2024-08-24 00:00:00,Mooring/Unmooring Assistance,Mooring Bergen - Shifting,Unidentified Supplier,1426.97,1720.59,2024,7,28.0,293.6199999999999,Port Marina,
yacht_6,Bergen Office,Bergen,2024-07-28 00:00:00,2024-08-24 00:00:00,Purchasing Assistance,Flåm Tickets - 27-07-2025,Unidentified Supplier,45391.17,59553.11,2024,7,27.0,14161.940000000002,Agency Services,
yacht_6,Bergen Office,Bergen,2024-07-28 00:00:00,2024-08-24 00:00:00,Medical Arrangements,Medical Appointment - Ana Bildoza - Video Consultation,Unidentified Supplier,1490.76,2762.75,2024,7,27.0,1271.99,Agency Services,
yacht_6,Bergen Office,Bergen,2024-07-28 00:00:00,2024-08-24 00:00:00,Guide Services,Viking Village,Unidentified Supplier,1469.99,1959.47,2024,7,27.0,489.48,Hospitality,
yacht_6,Bergen Office,Bergen,2024-07-28 00:00:00,2024-08-24 00:00:00,Purchasing Assistance,Purchase of Alcohol (BWA) - 08-08-2025,Unidentified Supplier,796.32,1017.97,2024,7,27.0,221.64999999999998,Agency Services,
yacht_6,Bergen Office,Bergen,2024-07-28 00:00:00,2024-08-25 00:00:00,Mooring/Unmooring Assistance,Mooring + Unmooring - Bergen - Second Stay,Unidentified Supplier,2602.96,3308.66,2024,7,28.0,705.6999999999998,Port Marina,
yacht_6,Bergen Office,Bergen,2024-07-28 00:00:00,2024-08-25 00:00:00,Transfer Service,Transfer Service - Bergen - Owners,Unidentified Supplier,6733.12,6697.01,2024,7,28.0,-36.10999999999967,Hospitality,
yacht_6,Stockholm OFFICE,Göteborg,2024-08-17 00:00:00,2024-08-19 00:00:00,Provisioning,Provisions - Copenhagen - Interior,Unidentified Supplier,12161.41,19110.0,2024,8,2.0,6948.59,Provisioning,
